Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
Foggy,snow,-1.5888888888888886,-5.333333333333334,0.96,10.5133,182.0,0.3542,1028.67
Clear,rain,12.105555555555554,12.105555555555554,0.9,3.22,170.0,16.1,1020.71
Foggy,snow,-4.977777777777778,-4.977777777777778,0.88,3.3649,329.0,2.5760000000000005,1006.31
Partly Cloudy,rain,4.261111111111112,4.261111111111112,0.92,3.2039,239.0,14.586600000000002,1020.94
Clear,rain,13.699999999999998,13.699999999999998,0.63,10.948,60.0,15.826300000000002,1021.59
Partly Cloudy,rain,16.616666666666664,16.616666666666664,0.53,3.6547,101.0,10.3523,1016.4
Mostly Cloudy,rain,21.016666666666666,21.016666666666666,0.42,24.6652,140.0,10.0464,1017.29
Mostly Cloudy,rain,2.155555555555557,-0.9611111111111114,0.99,11.0124,62.0,6.8747,1028.12
Foggy,rain,0.0444444444444434,0.0444444444444434,1.0,0.2898,280.0,0.6279,1011.51
Overcast,rain,9.216666666666669,8.56111111111111,0.89,6.0697,188.0,14.6832,1011.0
Overcast,rain,16.322222222222223,16.322222222222223,0.97,13.4435,285.0,6.8425,1014.36
Partly Cloudy,rain,3.894444444444444,1.1444444444444457,0.83,10.948,159.0,7.969500000000001,1020.18
Partly Cloudy,rain,18.34444444444444,18.34444444444444,0.79,5.699400000000001,159.0,15.1823,1012.32
Partly Cloudy,rain,30.36111111111111,30.84444444444444,0.45,4.8139,173.0,14.7637,1012.62
Partly Cloudy,rain,22.338888888888885,22.338888888888885,0.63,13.7655,225.0,11.27,1015.96
Overcast,snow,-2.2666666666666657,-8.155555555555557,0.75,20.4792,0.0,15.8746,1013.22
Partly Cloudy,rain,14.422222222222224,14.422222222222224,0.96,3.1234,107.0,9.6761,1013.51
Partly Cloudy,rain,11.11111111111111,11.11111111111111,0.66,14.49,30.0,9.982,1017.8
Partly Cloudy,rain,17.783333333333335,17.783333333333335,0.97,2.6243,173.0,10.2074,1014.84
Clear,rain,7.11111111111111,7.11111111111111,0.72,0.2898,130.0,6.118,1022.3
Partly Cloudy,rain,10.050000000000002,10.050000000000002,0.67,12.9444,159.0,10.0464,1031.56
Clear,rain,12.17777777777778,12.17777777777778,0.93,9.0804,169.0,6.0697,1016.38
Overcast,rain,2.688888888888891,-1.0444444444444438,0.82,14.7637,148.0,9.9015,1010.9
Foggy,rain,6.611111111111111,5.66111111111111,0.96,5.7799000000000005,61.0,1.7549,1016.48
Partly Cloudy,rain,7.827777777777779,4.088888888888889,0.37,25.8888,11.0,9.982,1017.13
Partly Cloudy,snow,-3.888888888888889,-10.27777777777778,0.74,20.93,330.0,,1022.9
Partly Cloudy,rain,19.86111111111111,19.86111111111111,0.54,15.8746,319.0,9.982,1015.94
Overcast,rain,2.705555555555554,0.8666666666666679,0.93,6.6654,1.0,11.640300000000002,1021.16
Mostly Cloudy,rain,17.950000000000003,17.950000000000003,0.87,2.1574000000000004,137.0,15.1823,1010.85
Mostly Cloudy,rain,7.711111111111112,3.872222222222222,0.83,26.6455,290.0,9.982,1012.69
Partly Cloudy,rain,17.77777777777778,17.77777777777778,0.51,16.1161,197.0,11.4471,1015.58
,,3.866666666666667,0.6055555555555574,0.9,13.5884,39.0,,1009.42
Partly Cloudy,rain,32.06666666666667,35.78888888888889,0.55,7.438200000000001,197.0,11.0768,1013.22
Overcast,snow,-8.88888888888889,-14.8,0.61,12.88,230.0,9.982,1030.6
Partly Cloudy,rain,26.13888888888889,26.13888888888889,0.65,4.6851,202.0,9.982,1018.29
Mostly Cloudy,rain,7.194444444444446,3.238888888888888,0.79,26.3074,150.0,9.9015,
Overcast,rain,9.883333333333333,9.883333333333333,0.93,3.3005,333.0,11.2056,1015.25
Mostly Cloudy,rain,0.3888888888888904,-2.7,0.88,9.499,160.0,7.228900000000001,1020.09
Mostly Cloudy,rain,0.9833333333333352,-1.772222222222223,0.93,8.694,251.0,3.6869,1003.37
Overcast,rain,9.905555555555557,9.905555555555557,0.8,3.22,161.0,14.860300000000002,1012.11
Clear,snow,-5.650000000000001,-8.661111111111111,0.84,6.327300000000001,20.0,16.1,1037.25
Partly Cloudy,rain,8.816666666666666,7.294444444444445,0.4,9.6278,60.0,10.577700000000002,1033.6
Mostly Cloudy,rain,23.98333333333333,23.98333333333333,0.68,9.6761,200.0,11.0285,1006.3
Clear,rain,14.705555555555556,14.705555555555556,0.93,3.6869,270.0,7.631400000000001,1016.97
,rain,7.683333333333333,,0.79,2.0125,346.0,15.1823,1022.33
Clear,rain,8.011111111111113,8.011111111111113,0.78,3.0912,335.0,16.1,1018.63
Partly Cloudy,rain,22.82777777777778,22.82777777777778,0.51,21.847700000000003,48.0,11.2056,1015.87
Partly Cloudy,rain,28.911111111111115,31.28333333333333,0.63,9.2092,336.0,11.27,1016.11
Foggy,snow,-3.883333333333332,-3.883333333333332,1.0,3.1878,232.0,1.0465000000000002,1018.2
Mostly Cloudy,rain,7.688888888888891,6.3611111111111125,0.9,7.760200000000001,249.0,7.824600000000001,1006.2
Overcast,rain,10.994444444444444,10.994444444444444,0.96,10.948,22.0,3.8962,1014.41
Overcast,rain,8.872222222222222,6.772222222222221,0.94,13.2664,31.0,10.5133,1015.26
Foggy,snow,-3.816666666666668,-7.772222222222221,0.92,9.7244,59.0,2.6887,1031.08
Partly Cloudy,rain,24.97222222222222,24.97222222222222,0.46,4.6046000000000005,60.0,9.982,1012.48
Partly Cloudy,rain,13.783333333333337,13.783333333333337,0.72,22.1536,301.0,11.0768,1017.55
Mostly Cloudy,rain,26.06111111111111,26.06111111111111,0.54,12.1877,329.0,9.982,1015.44
Overcast,rain,8.266666666666667,6.449999999999999,0.95,10.6743,333.0,7.969500000000001,1023.1
Partly Cloudy,rain,16.06666666666667,16.06666666666667,0.84,2.898,304.0,15.826300000000002,1011.24
Mostly Cloudy,rain,11.233333333333333,11.233333333333333,0.79,7.985600000000001,0.0,16.1,1015.25
Mostly Cloudy,snow,-2.822222222222221,-8.972222222222221,0.92,21.2037,140.0,11.0446,1024.06
Partly Cloudy,rain,23.28888888888889,23.28888888888889,0.82,6.391700000000001,357.0,16.1,1022.05
Partly Cloudy,rain,7.755555555555556,7.755555555555556,0.89,4.8139,,9.982,1026.22
Overcast,snow,-1.0611111111111111,-1.0611111111111111,0.75,4.7012,148.0,4.588500000000001,1020.98
Overcast,rain,14.905555555555551,14.905555555555551,0.93,24.6008,319.0,9.982,1014.39
Partly Cloudy,rain,15.9,15.9,0.42,,309.0,9.982,1017.17
Partly Cloudy,rain,13.594444444444443,13.594444444444443,0.41,16.6796,240.0,15.520400000000002,1018.02
Clear,rain,10.155555555555557,10.155555555555557,0.49,,313.0,9.982,1013.75
Partly Cloudy,rain,21.85555555555556,21.85555555555556,0.74,1.4973,46.0,9.982,1018.28
Partly Cloudy,rain,15.555555555555555,15.555555555555555,0.67,6.44,170.0,16.1,1025.0
Partly Cloudy,rain,24.14444444444444,24.14444444444444,0.56,12.0911,107.0,10.3523,1013.32
Foggy,snow,-3.9555555555555566,-3.9555555555555566,0.93,3.5259,337.0,1.2880000000000005,1034.24
Partly Cloudy,rain,24.966666666666665,24.966666666666665,0.61,9.0965,354.0,11.4471,1017.63
Foggy,snow,-4.855555555555554,-7.722222222222222,0.96,,190.0,1.6905,1012.72
Mostly Cloudy,rain,6.166666666666668,4.555555555555557,0.92,7.856800000000001,6.0,3.9284,1028.91
Overcast,rain,16.055555555555557,16.055555555555557,0.81,4.7495,311.0,10.3523,1013.1
Partly Cloudy,snow,-0.0722222222222216,-5.5777777777777775,0.57,21.9121,300.0,9.982,1020.39
Mostly Cloudy,rain,2.5833333333333326,-1.0555555555555547,0.84,14.1197,202.0,7.583100000000001,1020.42
Partly Cloudy,rain,28.93333333333333,30.105555555555554,0.54,10.6904,19.0,16.1,1022.65
Foggy,rain,1.5499999999999996,-0.1833333333333323,0.96,5.892600000000001,190.0,0.7406,1026.0
Breezy and Mostly Cloudy,rain,17.89444444444444,17.89444444444444,0.74,30.6544,340.0,10.3523,1010.92
Mostly Cloudy,rain,7.783333333333331,4.283333333333334,0.59,23.1196,29.0,15.1823,1021.99
Partly Cloudy,rain,20.89444444444445,20.89444444444445,0.87,16.5186,350.0,11.4471,1017.56
Clear,snow,-3.250000000000001,-7.51111111111111,0.85,11.2056,1.0,6.295100000000001,1032.97
Partly Cloudy,rain,13.800000000000002,13.800000000000002,0.54,21.574,192.0,10.3523,1009.51
Mostly Cloudy,rain,9.044444444444444,7.094444444444446,0.77,12.4936,141.0,8.1305,1021.73
Partly Cloudy,rain,24.444444444444443,24.444444444444443,,6.44,100.0,16.1,1018.3
Mostly Cloudy,rain,17.17777777777778,17.17777777777778,0.38,4.7656,97.0,16.1,1028.01
Foggy,snow,-1.0611111111111111,-1.0611111111111111,0.92,3.0751,10.0,1.61,1023.39
Mostly Cloudy,rain,7.799999999999999,4.005555555555556,0.68,26.4201,151.0,8.1305,1010.7
Overcast,rain,8.722222222222223,5.094444444444445,0.71,27.7725,160.0,11.0446,988.61
Foggy,rain,4.144444444444445,4.144444444444445,0.96,2.9463000000000004,299.0,0.161,1004.2
Overcast,rain,11.644444444444446,11.644444444444446,0.93,3.22,40.0,5.9248,1016.41
Mostly Cloudy,rain,7.938888888888887,6.338888888888887,0.88,9.2253,141.0,9.982,1022.86
Partly Cloudy,rain,26.688888888888894,26.872222222222224,0.45,6.5044,,16.1,1015.2
Clear,rain,21.16111111111111,21.16111111111111,0.79,3.22,190.0,9.982,0.0
Breezy and Partly Cloudy,rain,15.088888888888889,15.088888888888889,0.39,37.7062,319.0,9.982,1011.94
Clear,rain,7.550000000000002,5.677777777777777,0.49,10.2235,186.0,15.150100000000002,1022.53
Mostly Cloudy,rain,12.422222222222222,12.422222222222222,0.85,7.486500000000001,262.0,6.1985,1021.68
Mostly Cloudy,rain,14.344444444444443,14.344444444444443,0.7,20.6724,54.0,8.1305,1023.0
Partly Cloudy,rain,11.022222222222224,11.022222222222224,0.93,7.6636,171.0,9.7083,1021.38
Overcast,rain,2.822222222222221,-1.722222222222223,0.89,20.4309,301.0,9.7083,1017.69
,snow,-6.727777777777778,-11.216666666666663,0.98,9.66,162.0,3.2039,1023.79
Partly Cloudy,rain,19.844444444444445,19.844444444444445,0.58,10.787,21.0,16.1,1021.38
Partly Cloudy,,12.0,12.0,0.81,0.5635,178.0,6.8425,1022.61
Clear,rain,8.93888888888889,8.93888888888889,0.66,0.2898,270.0,9.982,1027.48
Clear,rain,7.750000000000002,5.083333333333332,0.83,15.552600000000002,289.0,8.05,0.0
Clear,rain,3.4888888888888894,2.0388888888888896,0.67,5.9087000000000005,281.0,14.9086,1027.68
Partly Cloudy,rain,9.53888888888889,7.9944444444444445,0.8,10.5938,171.0,,1024.25
Mostly Cloudy,rain,17.68888888888889,17.68888888888889,0.89,5.957000000000001,309.0,15.3111,1011.86
Partly Cloudy,rain,3.838888888888887,1.7888888888888883,0.89,7.985600000000001,319.0,9.982,1029.24
Overcast,rain,9.97777777777778,7.027777777777777,0.77,23.7797,291.0,9.982,1003.03
Partly Cloudy,rain,24.90555555555555,24.90555555555555,0.77,3.22,90.0,15.826300000000002,1015.81
Partly Cloudy,rain,18.28333333333333,18.28333333333333,0.9,13.8621,358.0,15.826300000000002,1010.65
Clear,rain,27.03333333333333,27.28888888888889,0.47,2.9302,135.0,15.552600000000002,1022.9
Overcast,snow,-2.827777777777777,-8.072222222222223,0.71,15.955100000000002,61.0,9.982,1024.79
Clear,rain,23.766666666666666,23.766666666666666,0.63,12.719,180.0,10.3684,1014.07
Mostly Cloudy,rain,6.111111111111111,2.377777777777778,,20.93,20.0,11.27,1023.7
Overcast,rain,6.477777777777776,4.333333333333332,0.96,10.5133,139.0,4.2021,994.28
Overcast,rain,1.2388888888888872,-3.6055555555555534,0.92,,160.0,4.8461,1011.24
Partly Cloudy,rain,1.1777777777777765,-1.772222222222223,0.95,9.5473,181.0,8.7101,1019.38
Partly Cloudy,rain,12.672222222222224,12.672222222222224,0.56,19.481,150.0,11.3988,1016.69
Partly Cloudy,rain,13.77222222222222,13.77222222222222,1.0,3.1878,128.0,14.9086,1014.86
Clear,rain,1.4555555555555542,1.4555555555555542,0.89,3.3327,148.0,6.118,1022.37
Mostly Cloudy,rain,15.116666666666667,15.116666666666667,,13.041,290.0,16.1,1019.82
Mostly Cloudy,rain,18.49444444444445,18.49444444444445,0.36,24.0212,210.0,10.4006,993.36
Clear,rain,2.488888888888887,2.488888888888887,0.93,3.3005,271.0,5.3935,1028.03
Partly Cloudy,rain,20.04444444444444,20.04444444444444,0.87,0.2898,350.0,11.27,1015.7
Clear,snow,-0.5222222222222229,-0.5222222222222229,0.86,3.22,20.0,7.840700000000001,1028.46
Mostly Cloudy,rain,18.761111111111106,18.761111111111106,0.84,19.0785,140.0,9.982,1007.85
Overcast,rain,19.87222222222222,19.87222222222222,0.71,6.021400000000001,327.0,15.826300000000002,1018.14
Mostly Cloudy,rain,16.216666666666665,16.216666666666665,0.87,12.783400000000002,238.0,9.6278,1009.45
Mostly Cloudy,rain,5.0,5.0,0.82,3.3327,3.0,,1021.56
Partly Cloudy,rain,26.11111111111111,26.11111111111111,0.5,14.49,300.0,11.27,1014.6
Foggy,rain,7.200000000000001,5.783333333333331,1.0,7.808499999999999,81.0,0.322,1018.95
Mostly Cloudy,rain,22.82222222222222,22.82222222222222,0.51,10.8031,211.0,16.1,1011.27
Partly Cloudy,rain,23.79444444444444,23.79444444444444,0.62,11.2056,209.0,9.982,1015.24
Mostly Cloudy,rain,7.805555555555554,3.905555555555556,0.82,27.7081,160.0,10.4006,1001.01
Clear,rain,10.772222222222222,10.772222222222222,0.89,3.0912,61.0,11.6886,1025.14
Overcast,rain,3.844444444444445,1.15,0.92,10.6421,234.0,5.0393,1000.14
Partly Cloudy,rain,8.872222222222222,8.133333333333333,0.84,6.1985,157.0,15.1823,1013.02
Overcast,snow,-2.7777777777777777,-5.166666666666667,0.93,5.9248,293.0,3.5742000000000007,1007.5
Mostly Cloudy,rain,17.144444444444446,17.144444444444446,0.93,21.6062,356.0,10.787,1006.38
Mostly Cloudy,snow,-0.0722222222222216,-2.2777777777777786,0.93,6.4722,328.0,4.9910000000000005,994.87
Overcast,rain,5.8500000000000005,2.000000000000001,0.88,21.3969,9.0,6.7781,1001.08
Partly Cloudy,rain,14.372222222222222,14.372222222222222,0.75,10.996300000000002,52.0,15.826300000000002,1013.82
Partly Cloudy,rain,23.33888888888889,23.33888888888889,0.64,7.1162,346.0,14.9569,1015.9
Mostly Cloudy,rain,5.761111111111109,4.249999999999999,0.86,7.212800000000001,185.0,14.9569,
Overcast,rain,0.2277777777777758,-2.3000000000000003,0.85,7.5348,242.0,3.976700000000001,1032.24
Mostly Cloudy,rain,23.672222222222224,23.672222222222224,0.7,4.7334000000000005,172.0,10.3523,1014.66
Partly Cloudy,rain,1.1666666666666674,-2.305555555555555,0.75,11.7047,260.0,15.826300000000002,1015.24
Foggy,,15.02777777777778,,0.96,11.27,320.0,0.322,1008.16
Partly Cloudy,rain,16.094444444444445,16.094444444444445,0.77,9.5473,339.0,16.1,1007.71
Partly Cloudy,rain,27.59444444444445,27.31666666666667,0.4,5.6028,331.0,10.4006,1016.28
Overcast,rain,7.07222222222222,3.744444444444445,0.73,19.5615,319.0,9.982,998.61
Foggy,snow,0.0,-2.7333333333333343,0.92,8.05,280.0,1.449,0.0
Overcast,rain,20.9,20.9,0.53,12.525800000000002,349.0,10.2557,1014.91
Partly Cloudy,rain,30.811111111111103,30.100000000000005,0.35,10.851400000000002,87.0,11.4471,1005.09
Partly Cloudy,rain,19.66666666666667,19.66666666666667,0.35,19.7064,200.0,10.3523,1019.75
Partly Cloudy,rain,10.516666666666667,10.516666666666667,0.78,3.1878,215.0,15.826300000000002,1016.42
Overcast,rain,22.555555555555557,22.555555555555557,0.59,19.5776,171.0,15.826300000000002,
Partly Cloudy,rain,15.133333333333336,15.133333333333336,0.93,3.1073,324.0,15.826300000000002,1013.45
Partly Cloudy,rain,19.283333333333328,19.283333333333328,0.71,10.8192,49.0,16.1,1009.82
Mostly Cloudy,rain,7.044444444444444,5.550000000000001,0.8,7.985600000000001,0.0,9.982,1024.87
Partly Cloudy,rain,21.0,21.0,0.6,15.3433,160.0,9.982,1007.65
Partly Cloudy,rain,30.161111111111115,33.605555555555554,0.62,7.631400000000001,122.0,9.982,1012.36
Clear,snow,-5.738888888888888,-5.738888888888888,0.89,3.22,330.0,15.552600000000002,1022.45
Mostly Cloudy,snow,-3.9166666666666665,-7.361111111111111,0.78,8.1305,291.0,7.905100000000001,1011.67
Partly Cloudy,rain,13.733333333333333,13.733333333333333,0.66,8.017800000000001,46.0,9.982,1017.73
Partly Cloudy,rain,18.266666666666666,18.266666666666666,0.66,7.4704,12.0,9.982,1022.93
Partly Cloudy,rain,25.90555555555555,25.90555555555555,0.48,8.903300000000002,182.0,14.9086,1008.51
Foggy,snow,-0.1388888888888889,-6.083333333333333,1.0,25.164300000000004,30.0,2.4955000000000003,1006.6
Foggy,snow,-5.605555555555556,-5.605555555555556,0.92,3.0751,160.0,1.8998,1030.47
Overcast,rain,18.916666666666668,18.916666666666668,0.97,11.27,70.0,6.166300000000001,1015.07
Partly Cloudy,snow,-4.933333333333333,-7.955555555555555,0.84,6.617100000000001,278.0,11.8979,1027.26
,rain,23.911111111111115,23.911111111111115,0.34,23.683100000000003,310.0,9.982,1018.51
Mostly Cloudy,rain,18.73333333333333,18.73333333333333,0.9,15.4882,335.0,14.7959,1018.92
Partly Cloudy,rain,7.822222222222221,7.822222222222221,0.48,3.0912,152.0,16.1,1026.8
Mostly Cloudy,,3.816666666666665,2.1000000000000005,0.76,6.8425,13.0,11.9784,1012.85
Partly Cloudy,rain,17.37777777777778,17.37777777777778,0.26,17.3397,59.0,9.982,1022.16
Mostly Cloudy,rain,2.4777777777777783,-0.6277777777777772,0.71,11.2861,263.0,9.982,1016.73
Mostly Cloudy,rain,14.444444444444445,14.444444444444445,0.9,3.22,220.0,16.1,1012.7
Mostly Cloudy,rain,18.772222222222226,18.772222222222226,0.69,11.9945,329.0,10.2557,1016.82
Overcast,rain,10.516666666666667,10.516666666666667,0.93,2.0769,55.0,11.6886,1020.59
Mostly Cloudy,rain,11.194444444444445,11.194444444444445,0.89,11.27,260.0,15.826300000000002,1020.62
Overcast,snow,-6.061111111111111,-6.061111111111111,0.92,3.3649,11.0,4.186000000000001,1037.83
Overcast,snow,-10.0,-16.988888888888887,0.8,16.1,20.0,4.186000000000001,1026.2
Clear,rain,3.455555555555555,0.5333333333333338,0.86,11.3666,305.0,15.150100000000002,1022.18
Overcast,snow,-2.261111111111111,-5.95,0.85,9.8371,3.0,4.9588,1022.53
Partly Cloudy,rain,8.933333333333332,6.322222222222224,0.76,17.388,213.0,11.2056,
Mostly Cloudy,rain,23.95555555555556,23.95555555555556,0.62,8.1788,246.0,10.577700000000002,1017.66
Partly Cloudy,rain,15.18333333333333,15.18333333333333,0.71,11.27,290.0,16.1,1011.35
Partly Cloudy,rain,6.144444444444446,6.144444444444446,0.76,2.1574000000000004,286.0,9.982,1017.24
Partly Cloudy,,24.7,24.7,0.33,10.9158,350.0,10.3523,
Foggy,rain,2.3666666666666654,0.3055555555555539,0.95,7.1967,206.0,2.5277000000000003,1023.13
Mostly Cloudy,rain,18.83888888888889,18.83888888888889,0.56,10.6099,283.0,11.2056,1010.78
Mostly Cloudy,rain,11.666666666666666,11.666666666666666,0.77,11.27,340.0,15.134000000000002,1009.0
Partly Cloudy,rain,9.02777777777778,7.683333333333333,0.76,8.935500000000001,241.0,11.0285,1021.36
Partly Cloudy,rain,11.666666666666666,11.666666666666666,0.99,10.980200000000002,319.0,,1014.1
Overcast,rain,6.016666666666666,6.016666666666666,0.93,3.22,23.0,7.8729,1018.51
Overcast,rain,4.944444444444444,2.683333333333332,0.72,9.66,273.0,11.0768,1007.49
Partly Cloudy,rain,,13.216666666666663,0.96,3.22,30.0,6.118,1015.33
Mostly Cloudy,rain,2.6611111111111105,-1.8166666666666664,0.84,19.6581,273.0,8.855,999.0
Clear,snow,-4.949999999999999,,0.75,9.5473,219.0,7.969500000000001,0.0
Partly Cloudy,rain,13.93888888888889,13.93888888888889,0.42,20.6563,29.0,9.982,
Mostly Cloudy,rain,11.57222222222222,11.57222222222222,0.72,6.1824,139.0,16.1,1006.31
Mostly Cloudy,rain,13.905555555555557,13.905555555555557,0.66,23.6026,150.0,10.3684,1012.62
Mostly Cloudy,rain,16.81111111111111,16.81111111111111,0.7,15.3111,355.0,11.4471,1017.53
Clear,rain,12.066666666666666,12.066666666666666,0.41,11.6886,37.0,10.3523,1025.14
Clear,rain,23.15555555555556,23.15555555555556,0.72,0.0,0.0,9.982,1014.4
Partly Cloudy,rain,7.777777777777778,3.9000000000000017,0.58,27.37,330.0,11.27,1013.1
Breezy and Mostly Cloudy,rain,16.11111111111111,16.11111111111111,0.33,37.03,150.0,9.982,1020.3
Partly Cloudy,rain,23.98333333333333,23.98333333333333,0.61,17.404100000000003,310.0,11.2056,1010.12
Partly Cloudy,rain,9.02777777777778,6.138888888888888,0.74,20.2377,149.0,14.9086,1014.7
Clear,rain,11.11111111111111,11.11111111111111,0.43,11.27,170.0,9.982,1021.9
Partly Cloudy,rain,34.90555555555555,33.48888888888889,0.24,,217.0,9.982,1012.84
Mostly Cloudy,rain,17.22222222222222,17.22222222222222,0.54,20.93,,9.982,1012.9
Partly Cloudy,rain,33.83888888888888,32.12777777777777,0.23,8.4847,119.0,9.982,1011.69
Overcast,rain,11.016666666666666,11.016666666666666,0.93,9.2253,279.0,11.0446,1010.67
Clear,rain,18.272222222222226,18.272222222222226,0.93,6.423900000000001,329.0,15.826300000000002,1019.03
Mostly Cloudy,rain,4.9833333333333325,2.7777777777777777,0.82,9.4346,159.0,10.0464,1032.86
Clear,rain,17.6,17.6,0.74,15.4721,1.0,16.1,1021.5
Partly Cloudy,rain,27.800000000000004,28.09444444444444,0.48,15.649200000000002,351.0,11.2056,1020.87
Partly Cloudy,rain,23.594444444444445,23.594444444444445,0.79,3.1717,192.0,15.150100000000002,1017.77
Overcast,rain,12.083333333333334,12.083333333333334,0.9,14.1197,130.0,7.969500000000001,1008.56
Overcast,rain,0.2611111111111104,-4.827777777777778,0.86,19.5615,19.0,6.0858,1016.74
Clear,rain,9.822222222222225,7.122222222222222,0.56,20.4792,127.0,15.150100000000002,1013.12
Partly Cloudy,rain,6.138888888888888,1.744444444444445,0.46,27.7403,149.0,9.982,1015.08
Foggy,rain,0.3500000000000014,0.3500000000000014,0.98,0.2254,255.0,0.1932,1006.87
Overcast,rain,15.966666666666669,15.966666666666669,0.73,16.3898,341.0,10.577700000000002,1017.92
Breezy and Partly Cloudy,,17.711111111111112,17.711111111111112,0.61,29.9299,291.0,11.27,1014.72
Partly Cloudy,rain,12.733333333333334,12.733333333333334,0.76,13.5079,306.0,10.3523,1014.54
Partly Cloudy,rain,14.994444444444447,14.994444444444447,0.54,15.375500000000002,30.0,,1019.28
Mostly Cloudy,rain,1.1111111111111112,-2.933333333333334,0.72,14.49,10.0,16.1,1018.7
Mostly Cloudy,rain,23.855555555555554,23.855555555555554,0.54,16.2771,163.0,10.3523,1010.4
Mostly Cloudy,rain,20.04444444444444,20.04444444444444,0.35,22.9747,213.0,,1012.26
Mostly Cloudy,rain,17.77777777777778,17.77777777777778,0.84,6.44,90.0,9.982,1013.4
Foggy,,1.311111111111111,1.311111111111111,1.0,,247.0,0.3703,1031.53
Mostly Cloudy,rain,14.738888888888887,14.738888888888887,0.53,3.381,106.0,10.3523,1014.85
Foggy,snow,-5.005555555555556,-8.444444444444445,0.92,7.5992,21.0,2.2862,1037.52
Foggy,rain,0.1222222222222216,-3.094444444444445,0.96,9.7888,185.0,0.3059,1019.97
Partly Cloudy,rain,21.3,21.3,0.57,24.8745,350.0,9.982,1007.1
Foggy,rain,3.3611111111111094,3.3611111111111094,0.97,2.6565,333.0,1.1109,1027.5
Partly Cloudy,rain,26.016666666666666,26.016666666666666,0.42,12.0589,0.0,9.982,1013.31
Partly Cloudy,rain,12.211111111111109,12.211111111111109,0.64,4.7495,76.0,8.420300000000001,1037.48
Partly Cloudy,rain,12.844444444444443,12.844444444444443,0.38,16.1483,301.0,16.1,1024.35
Clear,rain,4.716666666666668,3.0277777777777795,0.72,7.228900000000001,108.0,14.844200000000004,1024.92
Partly Cloudy,rain,18.88888888888889,18.88888888888889,0.84,0.0,0.0,11.27,1016.7
,rain,1.3000000000000018,-1.2555555555555564,0.83,8.211,34.0,6.7620000000000005,1020.07
Foggy,snow,-5.533333333333334,-5.533333333333334,0.99,,82.0,0.5152,1027.61
Clear,rain,15.394444444444446,15.394444444444446,0.88,3.22,200.0,15.552600000000002,1016.01
Foggy,snow,-3.555555555555555,-3.555555555555555,0.99,2.3667,14.0,0.2737,1019.52
Partly Cloudy,rain,23.88888888888889,23.88888888888889,0.58,4.83,180.0,11.27,1009.5
Mostly Cloudy,rain,17.744444444444444,17.744444444444444,0.73,12.3326,222.0,8.6135,1020.18
Mostly Cloudy,rain,21.06111111111111,21.06111111111111,0.49,9.7405,311.0,16.1,1014.52
Partly Cloudy,rain,14.755555555555556,14.755555555555556,0.88,10.4811,299.0,6.3434,1017.41
Partly Cloudy,rain,15.666666666666666,15.666666666666666,0.69,8.017800000000001,214.0,9.982,1013.37
Foggy,rain,16.966666666666665,16.966666666666665,0.94,1.6744,325.0,0.9982,1013.19
Partly Cloudy,,4.688888888888887,3.1333333333333337,0.83,6.7781,162.0,16.1,1007.08
Mostly Cloudy,rain,21.46111111111111,21.46111111111111,0.77,10.432800000000002,92.0,11.4471,
Partly Cloudy,rain,10.97222222222222,10.97222222222222,0.78,8.05,280.0,15.826300000000002,1023.53
Mostly Cloudy,rain,29.95555555555556,31.772222222222226,0.55,3.2039,291.0,9.982,1011.17
Mostly Cloudy,rain,2.7722222222222235,-2.205555555555555,0.61,23.9407,301.0,11.237800000000002,1021.49
Partly Cloudy,rain,10.116666666666667,10.116666666666667,0.76,11.0124,171.0,11.2056,1010.96
Clear,rain,6.888888888888888,5.994444444444444,0.87,5.7316,187.0,9.7888,1017.46
Clear,rain,16.53888888888889,16.53888888888889,0.95,2.8336,347.0,14.168000000000005,1014.39
Clear,rain,8.1,6.561111111111113,0.69,9.0482,183.0,9.982,1009.59
Mostly Cloudy,rain,14.949999999999998,14.949999999999998,0.39,12.4936,110.0,16.1,1024.82
Mostly Cloudy,rain,10.955555555555556,10.955555555555556,0.93,6.44,300.0,8.1305,1015.63
Partly Cloudy,rain,23.81666666666667,23.81666666666667,0.42,9.2414,131.0,9.982,1020.18
Foggy,rain,6.061111111111109,3.7722222222222217,1.0,10.851400000000002,189.0,2.1896000000000004,1017.43
Partly Cloudy,snow,-5.772222222222222,-5.772222222222222,0.89,1.2558,262.0,7.985600000000001,1036.23
Mostly Cloudy,rain,16.133333333333333,16.133333333333333,0.67,12.6868,169.0,9.982,1017.75
Overcast,rain,16.272222222222222,16.272222222222222,0.86,12.3487,10.0,9.982,
Partly Cloudy,rain,22.88888888888889,22.88888888888889,0.56,17.227,11.0,11.2056,1019.8
Partly Cloudy,rain,27.22222222222222,27.700000000000003,0.51,8.05,290.0,11.27,1013.3
Mostly Cloudy,rain,9.955555555555556,7.9944444444444445,0.61,14.0392,279.0,9.982,1018.23
Clear,rain,12.550000000000002,12.550000000000002,0.81,11.0929,332.0,7.084000000000001,1024.28
Clear,snow,-0.9888888888888896,-0.9888888888888896,0.89,,338.0,5.7316,1020.41
Clear,snow,-3.938888888888889,-11.427777777777775,0.62,28.6741,340.0,9.982,0.0
